"Subject"|"Activity"|"Time_Body_Acceleration_mean_X"|"Time_Body_Acceleration_mean_Y"|"Time_Body_Acceleration_mean_Z"|"Time_Body_Acceleration_std_X"|"Time_Body_Acceleration_std_Y"|"Time_Body_Acceleration_std_Z"|"Time_Gravity_Acceleration_mean_X"|"Time_Gravity_Acceleration_mean_Y"|"Time_Gravity_Acceleration_mean_Z"|"Time_Gravity_Acceleration_std_X"|"Time_Gravity_Acceleration_std_Y"|"Time_Gravity_Acceleration_std_Z"|"Time_Body_Acceleration_Jerk_mean_X"|"Time_Body_Acceleration_Jerk_mean_Y"|"Time_Body_Acceleration_Jerk_mean_Z"|"Time_Body_Acceleration_Jerk_std_X"|"Time_Body_Acceleration_Jerk_std_Y"|"Time_Body_Acceleration_Jerk_std_Z"|"Time_Body_Gyro_mean_X"|"Time_Body_Gyro_mean_Y"|"Time_Body_Gyro_mean_Z"|"Time_Body_Gyro_std_X"|"Time_Body_Gyro_std_Y"|"Time_Body_Gyro_std_Z"|"Time_Body_Gyro_Jerk_mean_X"|"Time_Body_Gyro_Jerk_mean_Y"|"Time_Body_Gyro_Jerk_mean_Z"|"Time_Body_Gyro_Jerk_std_X"|"Time_Body_Gyro_Jerk_std_Y"|"Time_Body_Gyro_Jerk_std_Z"|"Freq_Body_Acceleration_mean_X"|"Freq_Body_Acceleration_mean_Y"|"Freq_Body_Acceleration_mean_Z"|"Freq_Body_Acceleration_std_X"|"Freq_Body_Acceleration_std_Y"|"Freq_Body_Acceleration_std_Z"|"Freq_Body_Acceleration_Jerk_mean_X"|"Freq_Body_Acceleration_Jerk_mean_Y"|"Freq_Body_Acceleration_Jerk_mean_Z"|"Freq_Body_Acceleration_Jerk_std_X"|"Freq_Body_Acceleration_Jerk_std_Y"|"Freq_Body_Acceleration_Jerk_std_Z"|"Freq_Body_Gyro_mean_X"|"Freq_Body_Gyro_mean_Y"|"Freq_Body_Gyro_mean_Z"|"Freq_Body_Gyro_std_X"|"Freq_Body_Gyro_std_Y"|"Freq_Body_Gyro_std_Z"
21|"WALKING"|0.16257425|-0.086873361|-0.1502772|-0.46347669|-0.14985604|-0.30370128|0.8448238|-0.38786086|-0.24949711|-0.99193313|-0.98960846|-0.99256369|-0.53230186|-0.56616204|-0.38847708|-0.35262426|-0.27028158|-0.61592753|-0.41592798|-0.27540049|-0.048365292|-0.5257446|-0.55415924|-0.45482073|-0.37881231|-0.45335961|-0.62531583|-0.37916144|-0.65052829|-0.59767599|-0.40842112|-0.14035015|-0.4548787|-0.49321007|-0.20862789|-0.31729966|-0.39541281|-0.32142305|-0.59580799|-0.38844164|-0.27680239|-0.63350927|-0.38199081|-0.55726387|-0.4631317|-0.57988041|-0.55667533|-0.50775412
22|"WALKING"|0.18425581|-0.069051549|-0.16658065|-0.10187308|-0.091798406|-0.31439359|0.91941987|-0.30343175|-0.076773375|-0.99146018|-0.99070718|-0.98542706|-0.49041293|-0.93249205|-0.59710577|-0.097423017|-0.010995922|-0.44224707|-0.15971703|-0.28870259|-0.13499857|-0.47100341|-0.58769787|-0.2555755|-0.5272723|-0.37572357|-0.45875627|-0.39047842|-0.76192497|-0.36573815|-0.200989|-0.041536347|-0.42537483|-0.079956949|-0.21882049|-0.37627961|-0.22266192|-0.05024044|-0.46796111|-0.12027974|-0.074248359|-0.48782659|-0.26795255|-0.62041611|-0.22687809|-0.53667649|-0.58477104|-0.34251758
23|"WALKING"|0.13105294|-0.057314463|-0.21639537|-0.43598752|-0.30979539|-0.051939093|0.92699948|-0.19226488|-0.20119494|-0.99299816|-0.99147681|-0.98348854|-0.49246534|-0.74375217|-0.67886084|-0.37293878|-0.3652669|-0.25133792|-0.56967786|-0.34009555|-0.22826123|-0.60045931|-0.12317287|-0.47507539|-0.3718664|-1|-0.53637322|-0.50821242|-0.12704455|-0.51552624|-0.4637559|-0.32167374|-0.19280595|-0.45259755|-0.38167379|-0.073518961|-0.42709477|-0.41742259|-0.31017559|-0.42654549|-0.34982106|-0.28474268|-0.46793132|-0.14152048|-0.467551|-0.66464678|-0.13836918|-0.52544019
24|"WALKING"|0.1859431|-0.065863682|-0.1767661|-0.60977128|-0.30458666|-0.44102516|0.94762371|-0.16236771|-0.16001917|-0.99229142|-0.98669021|-0.98811936|-0.28611518|-0.49520734|-0.48547109|-0.58570733|-0.49020736|-0.64161746|-0.5911603|-0.18648064|-0.040425579|-0.66413372|-0.61171758|-0.48359245|-0.28331331|-0.37671656|-0.38447968|-0.64123485|-0.68547901|-0.66182133|-0.60949751|-0.409395|-0.52306813|-0.6103389|-0.29743126|-0.46433375|-0.61949196|-0.56150178|-0.62013491|-0.60009912|-0.46594493|-0.66062316|-0.61555326|-0.61293562|-0.54164772|-0.69357569|-0.61364105|-0.52268276
25|"WALKING"|0.21385077|-0.06304186|-0.28567541|-0.70970416|-0.36388189|-0.56833739|0.88353791|-0.166437|0.056490962|-0.99032109|-0.9867318|-0.97786507|-0.22655372|-0.33546504|-0.3187693|-0.7209391|-0.57543613|-0.80109267|-0.23797208|-0.31567557|-0.014844964|-0.58655031|-0.65522501|-0.67565491|-0.44871168|-0.24812657|-0.23635575|-0.63726359|-0.84059803|-0.7839434|-0.68338155|-0.38884251|-0.63751762|-0.72558639|-0.39052793|-0.56674075|-0.74080348|-0.59325621|-0.80579385|-0.73677882|-0.61222308|-0.79529492|-0.53224696|-0.72855429|-0.7113764|-0.60611138|-0.64352942|-0.71128429
26|"WALKING"|0.16867959|-0.048262962|-0.15456711|-0.54762547|-0.32664523|-0.42135552|0.9475716|-0.17755093|0.078667692|-0.99219041|-0.99032586|-0.9895849|-0.39756674|-0.37044029|-0.48888532|-0.48742655|-0.48660492|-0.51095828|-0.10154328|-0.21508954|-0.01539881|-0.62687643|-0.64699955|-0.49605408|-0.42855469|-0.38872701|-0.44262832|-0.55150948|-0.69758606|-0.59110809|-0.47713081|-0.35032055|-0.45151479|-0.58110653|-0.35631864|-0.46694175|-0.51163165|-0.48852293|-0.50005804|-0.52154109|-0.5215485|-0.57527259|-0.51419332|-0.65288594|-0.46555416|-0.66267993|-0.66175819|-0.56559139
27|"WALKING"|0.1721003|-0.050676655|-0.18258314|-0.44701159|-0.32210883|-0.39468948|0.90174031|-0.22369589|-0.24686258|-0.99244447|-0.99145521|-0.99359398|-0.40184788|-0.3155385|-0.45678266|-0.42080328|-0.33119809|-0.53861337|-0.57407072|-0.16577855|-0.027001765|-0.68231951|-0.71278534|-0.39019276|-0.28928174|-0.35506351|-0.3074527|-0.66891899|-0.79987226|-0.53718493|-0.43450914|-0.25827666|-0.40814508|-0.46536206|-0.40193876|-0.44440007|-0.45683853|-0.36059191|-0.525127|-0.4773205|-0.34372139|-0.54967597|-0.57827335|-0.71614284|-0.41445532|-0.73142724|-0.71638188|-0.44587005
28|"WALKING"|0.16444582|-0.045348432|-0.15892004|-0.48786054|-0.26363372|-0.42743133|0.92961838|-0.25336988|-0.16136751|-0.99139399|-0.98680303|-0.98468418|-0.44003605|-0.52263993|-0.46610463|-0.50861467|-0.37651208|-0.67801784|-0.75766934|-0.23542512|-0.11753151|-0.62491062|-0.59905557|-0.43952552|-0.36552893|-0.36846838|-0.41063292|-0.50776281|-0.76745891|-0.63325414|-0.49803034|-0.29161093|-0.47779797|-0.48726094|-0.30242431|-0.44436996|-0.52340227|-0.47579037|-0.63180429|-0.54116176|-0.349932|-0.7243729|-0.52255035|-0.63918724|-0.42889129|-0.68639498|-0.60455399|-0.50329273
29|"WALKING"|0.12146517|-0.062109739|-0.2120576|-0.2666837|-0.22468924|-0.36624302|0.94933528|-0.1401636|0.039403152|-0.99118365|-0.99371775|-0.98040448|-0.40514018|-0.48054711|-0.39694515|-0.35078016|-0.30199132|-0.61225028|-0.35204703|-0.31133548|-0.049357061|-0.7090459|-0.25973995|-0.54741054|-0.3789309|-0.41810871|-0.40500165|-0.57211474|-0.63905451|-0.61492894|-0.28312794|-0.21129665|-0.40194487|-0.27912587|-0.31394257|-0.41221406|-0.34999198|-0.30039926|-0.56402623|-0.41534527|-0.38322246|-0.67419729|-0.57821623|-0.4290197|-0.52471855|-0.77279494|-0.19638547|-0.62640799
30|"WALKING"|0.18669801|-0.05879343|-0.1713453|-0.47777088|-0.31446693|-0.23355619|0.95560516|-0.18796132|-0.064072595|-0.99128498|-0.98862732|-0.96890443|-0.33132158|-0.40810966|-0.39763179|-0.50069045|-0.42123202|-0.62613403|-0.52194331|-0.28923327|-0.029491017|-0.53423918|-0.15860099|-0.40783246|-0.34316548|-0.63318215|-0.66315941|-0.63002768|-0.62567782|-0.57833559|-0.50778347|-0.36192716|-0.46376779|-0.46627086|-0.33300007|-0.19583613|-0.51417193|-0.46976148|-0.59941164|-0.542874|-0.44560451|-0.6729976|-0.54232088|-0.3646149|-0.47760563|-0.55284026|-0.05985455|-0.44068331
1|"WALKING_DOWNSTAIRS"|0.13046118|-0.064726783|-0.20841776|-0.17198789|-0.27134207|-0.39955531|0.9000755|-0.31513555|-0.1298421|-0.98086861|-0.98720229|-0.96910971|-0.77679071|-0.44195853|-0.77466953|-0.2479345|-0.41827839|-0.59780538|-0.58858545|-0.53567279|-0.076448284|-0.7631892|-0.33271942|-0.32873594|-0.76314989|-0.64429277|-0.53663364|-0.71531875|-0.4874311|-0.47907449|-0.24857354|-0.32280816|-0.48820241|-0.17395309|-0.33644469|-0.4272464|-0.28704278|-0.42879093|-0.57063166|-0.27325208|-0.44732361|-0.6224344|-0.63724452|-0.34781888|-0.27034612|-0.80851245|-0.35553347|-0.44209844
2|"WALKING_DOWNSTAIRS"|0.071035289|-0.073315382|-0.19809731|-0.21427827|-0.051254866|-0.42640418|0.77714742|-0.36687719|-0.4286658|-0.98755147|-0.98871154|-0.97683673|-0.76028941|-0.66184298|-0.59922124|-0.22570667|-0.2048011|-0.56770151|-0.66049192|-0.49761802|-0.37961195|-0.68783383|-0.62096383|-0.4271434|-0.64743554|-0.29857578|-0.42370869|-0.591773|-0.7638866|-0.53060367|-0.16411022|-0.11389059|-0.43781833|-0.23609341|-0.12293185|-0.46836134|-0.20530816|-0.23953782|-0.54069403|-0.33689897|-0.25150784|-0.6412226|-0.56822376|-0.63844937|-0.41878265|-0.72902145|-0.6159944|-0.52538793
3|"WALKING_DOWNSTAIRS"|0.11336129|-0.072325023|-0.24063776|-0.30766014|-0.3447866|-0.5391391|0.89954002|-0.2773347|-0.16321078|-0.98116721|-0.9896398|-0.97967108|-0.61776111|-0.53133016|-0.29490593|-0.31646423|-0.48106046|-0.70474977|-0.74123072|-0.37294345|-0.074728509|-0.66450814|-0.65029283|-0.60117656|-0.61660793|-0.27767458|-0.35811449|-0.5093592|-0.78451543|-0.60867874|-0.29409698|-0.35964918|-0.55355235|-0.36360027|-0.37784082|-0.57840093|-0.33367552|-0.47839749|-0.6569983|-0.41189693|-0.52237896|-0.7559431|-0.51790602|-0.66851211|-0.52904686|-0.71278876|-0.64545844|-0.66434719
4|"WALKING_DOWNSTAIRS"|0.12166437|-0.05024955|-0.22327604|-0.28479772|-0.47703554|-0.59356665|0.91989886|-0.12249169|0.11063262|-0.98223354|-0.98018731|-0.98098001|-0.7389026|-0.55964357|-0.32346282|-0.40174222|-0.45277858|-0.70937157|-0.51356056|-0.31473645|-0.13679603|-0.66140736|-0.75996114|-0.62737871|-0.57127424|-0.23958623|-0.29222247|-0.59044584|-0.85717791|-0.55984281|-0.42344914|-0.43156403|-0.59654029|-0.37535562|-0.56544384|-0.63448833|-0.45613265|-0.44778951|-0.67224424|-0.44492753|-0.53500435|-0.74573628|-0.53982964|-0.77080075|-0.50939959|-0.70772413|-0.76746494|-0.73358879
5|"WALKING_DOWNSTAIRS"|0.074787876|-0.060228134|-0.16898404|0.067492547|-0.26333146|-0.44779807|0.93057899|-0.16405193|-0.012095451|-0.98483786|-0.98758715|-0.97891083|-0.61313209|-0.38151768|-0.21326991|-0.2015988|-0.26495753|-0.66210008|-0.69679876|-0.40223868|-0.036138379|-0.69645219|-0.52133135|-0.42921949|-0.76098981|-0.37721528|-0.58925109|-0.64540714|-0.64951868|-0.30043108|-0.25029072|-0.26974556|-0.53093779|0.12704564|-0.30614024|-0.44622538|-0.28413671|-0.36812252|-0.63330964|-0.22944488|-0.28781756|-0.70223018|-0.60080863|-0.5054427|-0.30799385|-0.74842336|-0.57674147|-0.55833496
6|"WALKING_DOWNSTAIRS"|0.084683464|-0.077509538|-0.20238227|0.19968965|-0.0088542395|-0.64115303|0.89808027|-0.25782624|-0.03819948|-0.98343483|-0.96982284|-0.98583219|-0.79923655|-0.94741188|-0.55573657|-0.062082117|-0.039097465|-0.77842597|-0.59797141|-0.36956599|-0.089365208|-0.63824307|-0.50217429|-0.34700368|-0.4774755|-0.44723737|-0.49195324|-0.47655723|-0.57472084|-0.25090957|0.09390497|0.0085754635|-0.68690376|0.227533|-0.08111044|-0.65723653|-0.067054092|-0.12003174|-0.75537573|-0.17661467|-0.044133692|-0.81389582|-0.48670426|-0.43340045|-0.2074394|-0.69263825|-0.55343711|-0.46269168
7|"WALKING_DOWNSTAIRS"|0.12793752|-0.072246135|-0.14868648|-0.34697241|-0.53475058|-0.4925079|0.88104025|-0.17449624|-0.31633371|-0.98959468|-0.98334982|-0.98906641|-0.66212073|-0.63554753|-0.81169957|-0.32462946|-0.64715731|-0.57106226|-0.7070695|-0.41157881|-0.32772894|-0.68151202|-0.53765317|-0.55741767|-0.40386769|-0.3916774|-0.46778135|-0.73335703|-0.5924746|-0.66472952|-0.35820112|-0.54378882|-0.46962687|-0.38241009|-0.58462056|-0.54828693|-0.39105401|-0.68611926|-0.54555518|-0.46083986|-0.65946615|-0.59392362|-0.65842485|-0.52307373|-0.57503566|-0.72160192|-0.55678692|-0.6080436
8|"WALKING_DOWNSTAIRS"|0.1660384|-0.063872709|-0.22690827|-0.13757651|0.041796446|-0.13332403|0.86364951|-0.24903156|-0.33651495|-0.98426854|-0.9889394|-0.97051186|-0.64798961|-0.47082688|-0.94305695|-0.038153156|-0.026450197|-0.24472646|-0.82390857|-0.39468388|-0.33233263|-0.56061456|-0.21178371|-0.29938657|-0.44634382|-0.55859334|-0.54844738|-0.52439371|-0.38668126|-0.35955873|-0.040527733|0.044341086|-0.1735092|-0.21652077|-0.056826838|-0.22823943|-0.021772462|-0.073474981|-0.24245041|-0.19375703|-0.059094187|-0.40599645|-0.41892164|-0.15788955|-0.15831942|-0.62093828|-0.27338108|-0.42138022
9|"WALKING_DOWNSTAIRS"|0.10024099|-0.073392369|-0.24765379|-0.038193543|-0.43355275|-0.4362732|0.89701419|-0.098573085|-0.21993413|-0.98466955|-0.98517245|-0.97721156|-0.83228625|-0.63588232|-0.44828275|-0.33249949|-0.54759401|-0.64523614|-0.62651059|-0.27018665|-0.21038392|-0.66142568|-0.58136229|-0.45830935|-0.45334122|-0.34772835|-0.51783796|-0.71800493|-0.70594975|-0.63570593|-0.16576467|-0.40868244|-0.46529022|0.0077321565|-0.51710123|-0.467863|-0.3429766|-0.5270284|-0.59844342|-0.38161639|-0.64383491|-0.70531655|-0.58033963|-0.59289041|-0.5153528|-0.68716063|-0.57819234|-0.50865025
10|"WALKING_DOWNSTAIRS"|0.088292784|-0.066243538|-0.31781518|0.12532242|-0.31812452|-0.31832993|0.90103514|-0.20326386|-0.008848361|-0.98722352|-0.98315086|-0.97963545|-0.85394626|-0.38182444|-0.74675388|0.072940086|-0.38202851|-0.55034096|-0.68514667|-0.45840717|-0.071012126|-0.65173169|-0.47817403|-0.3111394|-0.51955184|-0.37596237|-0.86534747|-0.57645869|-0.66125522|-0.40405187|-0.03557542|-0.28793437|-0.35385843|0.12507354|-0.39201845|-0.38193582|0.0030733386|-0.41934805|-0.5051929|-0.047703512|-0.47317823|-0.61545309|-0.49955336|-0.50207548|-0.20875031|-0.71869323|-0.46755835|-0.41121741
11|"WALKING_DOWNSTAIRS"|0.12025391|-0.071153563|-0.2142187|-0.099759975|-0.17102185|-0.47569674|0.90016396|-0.23716674|0.071195772|-0.98663115|-0.98683978|-0.97670417|-0.52687726|-0.45094586|-0.4369629|-0.23441309|-0.31804305|-0.65603637|-0.6621172|-0.38105904|-0.2191728|-0.73265087|-0.57313356|-0.39974133|-0.53819432|-0.38807864|-0.37095416|-0.64919272|-0.76880091|-0.58422821|-0.18663817|-0.24603246|-0.52228206|-0.093710038|-0.18520921|-0.52111256|-0.29921465|-0.37746859|-0.60398392|-0.31835496|-0.3218508|-0.71211599|-0.61148712|-0.63991295|-0.4241431|-0.7731452|-0.56880453|-0.47795352
12|"WALKING_DOWNSTAIRS"|0.13329999|-0.080076821|-0.19704214|-0.22223097|-0.30027622|-0.62579585|0.92218819|-0.22305214|-0.1125937|-0.98805382|-0.98933434|-0.98532862|-0.58583687|-0.57975833|-0.30980728|-0.3239951|-0.41611974|-0.70494885|-0.60806903|-0.49442305|-0.20574421|-0.65175135|-0.6446963|-0.50137162|-0.41270796|-0.25390935|-0.45203796|-0.58507015|-0.69183096|-0.56691134|-0.30125229|-0.27557463|-0.62507473|-0.24690127|-0.39233325|-0.65616272|-0.33429867|-0.39762791|-0.67159852|-0.37410988|-0.48346681|-0.73771971|-0.4634938|-0.63113951|-0.41485939|-0.72324836|-0.65581056|-0.58299376
13|"WALKING_DOWNSTAIRS"|0.16431791|-0.055756304|-0.22156704|-0.34821403|-0.33518759|-0.38698101|0.90884731|-0.24615746|-0.21834379|-0.98806155|-0.98530218|-0.97417075|-0.37042427|-0.71859392|-0.5977284|-0.40235496|-0.38678239|-0.53023104|-0.82748592|-0.47587575|-0.15625095|-0.75107235|-0.48667475|-0.44782303|-0.51436358|-0.58059236|-0.46004025|-0.68947029|-0.63560917|-0.58202525|-0.43860763|-0.29700927|-0.37706594|-0.34486249|-0.39855097|-0.50605735|-0.45122092|-0.42744994|-0.49382097|-0.42003465|-0.39063064|-0.56410116|-0.63218728|-0.44579244|-0.41996209|-0.79086251|-0.51795669|-0.54296295
14|"WALKING_DOWNSTAIRS"|0.11628627|-0.082030839|-0.23013389|-0.17607852|0.073003424|0.03448584|0.75916486|-0.29309601|-0.44930277|-0.98476772|-0.97385251|-0.96856031|-0.55379646|-0.8184245|-0.872717|-0.30605455|-0.1946856|-0.4025417|-0.50581901|-0.46166671|-0.66184236|-0.71353426|-0.33094406|0.022618328|-0.56499361|-0.59759499|-1|-0.74464039|-0.6005007|-0.22081152|-0.24428823|0.021734921|-0.067658988|-0.15061463|0.0015580532|0.0089423787|-0.34350612|-0.25164937|-0.33736241|-0.32794262|-0.1852177|-0.46636827|-0.65704707|-0.3868119|0.063787292|-0.73893473|-0.30329748|-0.12795693
15|"WALKING_DOWNSTAIRS"|0.10035411|-0.060440717|-0.21072786|0.15640772|-0.1184149|-0.37139904|0.89278706|-0.21362249|0.00045383497|-0.98196163|-0.97705303|-0.97992925|-0.59020815|-0.66009467|-0.55526773|-0.04775655|-0.23288092|-0.60797736|-0.68864774|-0.37695368|-0.12855419|-0.58782513|-0.54750634|-0.35840797|-0.46028893|-0.34635015|-0.37665013|-0.58752567|-0.72379302|-0.58577548|0.073109666|-0.15867693|-0.39622058|0.1017438|-0.16350988|-0.45790827|-0.12867916|-0.27176856|-0.54974042|-0.13379072|-0.30204045|-0.66719237|-0.46741084|-0.55053298|-0.39281821|-0.65895543|-0.55068301|-0.45683692
16|"WALKING_DOWNSTAIRS"|0.087568143|-0.058708509|-0.21801924|-0.067788204|-0.34556263|-0.27014805|0.89290646|-0.21277419|-0.27908969|-0.98481352|-0.98679734|-0.99069565|-0.6553386|-0.4388955|-0.84628894|-0.28681539|-0.47889344|-0.4717427|-0.51415947|-0.38434075|-0.33117494|-0.7436658|-0.65602012|-0.6242043|-0.65827295|-0.2858862|-0.43964394|-0.73119966|-0.72517627|-0.64525047|-0.24151466|-0.30676982|-0.30790323|-0.029000434|-0.4120819|-0.30962524|-0.33696772|-0.50399364|-0.42304105|-0.33366795|-0.50125088|-0.52891971|-0.68188675|-0.63373623|-0.55966353|-0.76736013|-0.67295228|-0.68546739
17|"WALKING_DOWNSTAIRS"|0.14288778|-0.063588375|-0.19232927|-0.051073963|-0.3556569|-0.52781117|0.8773846|-0.2690679|-0.32765937|-0.98456753|-0.98375851|-0.98127262|-0.49149897|-0.50267445|-0.49555927|-0.3263394|-0.54439242|-0.72798455|-0.48318296|-0.5601983|-0.58714931|-0.64952234|-0.66905651|-0.58573995|-0.66823277|-0.39293433|-0.39014064|-0.66532249|-0.78656011|-0.68308431|-0.28495286|-0.44073806|-0.58491836|0.0030400799|-0.39397|-0.53331199|-0.46021218|-0.57712509|-0.69459069|-0.29234958|-0.53836755|-0.76905838|-0.53732126|-0.68475286|-0.54579777|-0.70543235|-0.67375138|-0.63750821
18|"WALKING_DOWNSTAIRS"|0.15280558|-0.072192704|-0.19629679|-0.49386863|-0.37760603|-0.60619195|0.88496577|-0.26247314|-0.24464605|-0.98916974|-0.99059238|-0.98003657|-0.29158405|-0.29231569|-0.23071483|-0.54838443|-0.59289887|-0.76493783|-0.55641713|-0.43826202|-0.18664129|-0.78497628|-0.71179418|-0.58417497|-0.48151019|-0.22237909|-0.34564014|-0.79946133|-0.85419266|-0.73638169|-0.53207212|-0.46728424|-0.64400052|-0.47942787|-0.38720598|-0.62834023|-0.58493148|-0.59744641|-0.74134362|-0.56014547|-0.61674816|-0.78683578|-0.73179639|-0.76373643|-0.56207854|-0.80763027|-0.70729475|-0.64807567
19|"WALKING_DOWNSTAIRS"|-0.16108761|-0.082889682|-0.28981606|0.21035565|0.10526206|-0.38079997|0.7966726|-0.25686862|-0.33575608|-0.97421503|-0.98024044|-0.981453|-1|-0.64117054|-0.56242853|0.054553835|-0.046877795|-0.55320557|-0.91404957|-0.42502447|-0.082567069|-0.23257966|-0.50465849|-0.38904703|-1|-0.87106661|-0.68677273|-0.21208441|-0.60246003|-0.23652042|0.12817281|0.045654697|-0.34875271|0.20496549|0.066318399|-0.45374206|-0.020200158|-0.14762931|-0.51118984|0.0075034886|-0.028533437|-0.59310858|0.012228614|-0.48687403|-0.13747543|-0.31058263|-0.51939652|-0.55502904
20|"WALKING_DOWNSTAIRS"|0.097256431|-0.054484698|-0.23914146|-0.15218339|0.30000773|-0.41529393|0.86695286|-0.36738441|-0.1762351|-0.98470864|-0.97745097|-0.98365789|-0.3194418|-0.89257378|-0.7146449|-0.34471813|-0.088893204|-0.57940831|-0.81795955|-0.57343015|-0.1102397|-0.55268603|-0.34490799|-0.13618736|-0.51749937|-0.66611538|-0.84551081|-0.56894666|-0.51438343|-0.30861841|-0.27924687|0.23699405|-0.46011975|-0.12679244|0.21611147|-0.43622725|-0.39404451|-0.1752871|-0.57302947|-0.36089553|-0.092943666|-0.58380083|-0.42723062|-0.30160957|-0.090899788|-0.59247216|-0.39206157|-0.25276476
21|"WALKING_DOWNSTAIRS"|0.076304242|-0.094820058|-0.1774493|-0.065904319|0.062392238|-0.41920451|0.81964616|-0.40462898|-0.2276208|-0.98560691|-0.98548813|-0.98287276|-0.66808531|-0.80345922|-0.60554195|-0.2269925|-0.28440314|-0.60287513|-0.65907812|-0.54211646|-0.33533573|-0.67329923|-0.47425042|-0.42760579|-0.4218287|-0.50101244|-0.45147875|-0.64933887|-0.57961205|-0.52655017|-0.15910609|-0.055372751|-0.44161333|-0.055587516|0.030542598|-0.45259197|-0.2296943|-0.3240578|-0.56322477|-0.32056536|-0.29899266|-0.64073194|-0.55078439|-0.42741246|-0.39893463|-0.71371278|-0.51948006|-0.53051237
22|"WALKING_DOWNSTAIRS"|0.097182009|-0.047625112|-0.18215308|0.21438225|0.053635407|-0.48699852|0.89034422|-0.26851471|-0.05954808|-0.98213838|-0.98115549|-0.98414598|-0.74726611|-0.71485844|-0.5276761|-0.081054458|-0.14069579|-0.56841957|-0.73329836|-0.46657027|-0.13772303|-0.47266926|-0.63215662|-0.46086474|-0.55422277|-0.26457905|-0.40143243|-0.40582249|-0.70676756|-0.48466021|-0.057045001|0.053011688|-0.46559766|0.21187358|-0.064085909|-0.54854838|-0.12485222|-0.15454863|-0.53347236|-0.11620443|-0.18571716|-0.62107138|-0.33380486|-0.59678211|-0.34935037|-0.51672937|-0.66210493|-0.57053364
23|"WALKING_DOWNSTAIRS"|0.069324092|-0.083029542|-0.23086827|-0.31116282|-0.3163075|-0.14148328|0.896082|-0.13861203|-0.25138813|-0.98324457|-0.97465841|-0.98356655|-0.74349506|-0.58380018|-0.90116699|-0.13943387|-0.54943997|-0.27794303|-0.41797736|-0.27738421|-0.16030366|-0.61879698|-0.15273268|-0.56975372|-0.95914296|-0.8364198|-0.40637244|-0.60895774|-0.18999824|-0.61966863|-0.16803033|-0.36539118|-0.12482621|-0.37642238|-0.33393243|-0.22197791|-0.18743181|-0.53198418|-0.22831451|-0.25593831|-0.60604905|-0.37317419|-0.47795021|-0.036277315|-0.49018519|-0.68498811|-0.23951803|-0.63863099
24|"WALKING_DOWNSTAIRS"|0.11486635|-0.077325502|-0.15545331|-0.29186398|-0.30700844|-0.39243124|0.93187698|-0.17627836|-0.18846989|-0.98515348|-0.97911712|-0.98213076|-0.52995299|-0.46160831|-0.40887173|-0.47863268|-0.35725771|-0.51088401|-0.65210992|-0.27239886|-0.16029915|-0.67057516|-0.61251453|-0.59525159|-0.65535305|-0.31134533|-0.24269427|-0.52474604|-0.67007553|-0.61830861|-0.40655756|-0.29802755|-0.42023724|-0.34132269|-0.38474462|-0.46912602|-0.48807997|-0.41073392|-0.46456154|-0.51554369|-0.37484101|-0.56652287|-0.50293446|-0.59067203|-0.52644013|-0.72743486|-0.64730883|-0.65984064
25|"WALKING_DOWNSTAIRS"|0.12147198|-0.079241685|-0.17426441|-0.45526699|-0.36710883|-0.57232265|0.88107096|-0.11378316|0.076779776|-0.98613997|-0.98156665|-0.97367622|-0.2658875|-0.59686063|-0.358495|-0.65906443|-0.58077351|-0.81998564|-0.53316039|-0.52419003|-0.35215851|-0.52083014|-0.62839109|-0.59506223|-0.7739419|-0.27283163|-0.49318194|-0.62722665|-0.87452522|-0.76279841|-0.52607495|-0.41460314|-0.67531668|-0.45886689|-0.39638789|-0.58423999|-0.66764519|-0.59644369|-0.80340931|-0.68623924|-0.59943634|-0.83475488|-0.45210343|-0.73221978|-0.60373346|-0.54392626|-0.57916723|-0.6429518
26|"WALKING_DOWNSTAIRS"|0.11344723|-0.060722263|-0.17991861|-0.11752938|-0.30321658|-0.44813939|0.93076772|-0.11618647|0.13148525|-0.9870455|-0.98938198|-0.98687188|-0.55582915|-0.71739431|-0.4446832|-0.32798933|-0.35659428|-0.53737974|-0.52311665|-0.33338185|-0.10880214|-0.54953077|-0.59226095|-0.44711837|-0.52052061|-0.38895134|-0.38137323|-0.36201311|-0.68609504|-0.49201254|-0.2666729|-0.26088288|-0.42979713|-0.13049633|-0.37265902|-0.50555192|-0.39567646|-0.40743548|-0.49345402|-0.3689043|-0.34308764|-0.58381447|-0.39467541|-0.56681485|-0.36000228|-0.61764109|-0.61394883|-0.60789636
27|"WALKING_DOWNSTAIRS"|0.1235127|-0.058627742|-0.18899607|-0.10957543|-0.34440326|-0.50126993|0.86014277|-0.20506403|-0.37009941|-0.98803716|-0.98587752|-0.9798305|-0.53309059|-0.38159458|-0.56010949|-0.27171601|-0.43915455|-0.59205714|-0.65971088|-0.38435085|-0.32592274|-0.66116565|-0.686001|-0.41718456|-0.44777361|-0.28240007|-0.55641742|-0.63066481|-0.71887743|-0.4654413|-0.14949095|-0.37567493|-0.47480314|-0.11507001|-0.38828491|-0.56979056|-0.28601463|-0.47834739|-0.55026081|-0.32206814|-0.4330127|-0.66609259|-0.53773234|-0.65213986|-0.35188076|-0.70087775|-0.71660228|-0.51453012
